finger1_BaseJoint finger2_BaseJoint finger3_BaseJoint brick_translate_y_joint finger1_MidJoint finger2_MidJoint finger3_MidJoint brick_translate_z_joint brick_revolute_x_joint
-0.7051831479452909 0.8915465091931665 -0.34608987425808824 0.004993501354646486 1.4869079824857734 -1.5314748301447287 0.08856384252276835 0.0085210168168575 0.6934018098829341
-0.6801419508925863 0.9129912217114674 -0.3753194837815263 0.006837058569788733 1.4538490404348299 -1.5401819167964212 0.12863772783942412 0.007990661641417755 0.6819399144889513
-0.6551007538398819 0.9344359342297683 -0.40454909330496436 0.008680615784930979 1.4207900983838861 -1.5488890034481138 0.1687116131560799 0.007460306465978011 0.6704780190949686
-0.6300595567871773 0.9558806467480694 -0.4337787028284025 0.010524173000073226 1.3877311563329426 -1.5575960900998065 0.20878549847273567 0.006929951290538267 0.659016123700986
-0.6050183597344727 0.9773253592663703 -0.46300831235184053 0.012367730215215473 1.3546722142819991 -1.566303176751499 0.24885938378939146 0.006399596115098523 0.6475542283070032
-0.6050183597344727 0.9773253592663703 -0.46300831235184053 0.012367730215215473 1.3546722142819991 -1.566303176751499 0.24885938378939146 0.006399596115098523 0.6475542283070032
-0.5792291074290157 0.9960287914613053 -0.49088445151864074 0.014093288596048638 1.3169379895159627 -1.5672273825636243 0.2870381802105208 0.005688268724540009 0.6343825761095286
-0.5534398551235586 1.0147322236562402 -0.518760590685441 0.015818846976881802 1.2792037647499261 -1.5681515883757495 0.3252169766316501 0.004976941333981496 0.621210923912054
-0.5276506028181016 1.0334356558511752 -0.5466367298522412 0.017544405357714968 1.2414695399838895 -1.5690757941878748 0.3633957730527795 0.004265613943422982 0.6080392717145795
-0.5018613505126446 1.0521390880461101 -0.5745128690190414 0.019269963738548133 1.2037353152178532 -1.57 0.4015745694739088 0.0035542865528644676 0.594867619517105
-0.5018613505126446 1.0521390880461101 -0.5745128690190414 0.019269963738548133 1.2037353152178532 -1.57 0.4015745694739088 0.0035542865528644676 0.594867619517105
-0.4734734174421331 1.0681923087423142 -0.5987592989460494 0.020912359181328628 1.160315722955117 -1.565823929568593 0.43344285456963516 0.0028296745702056075 0.5798359603248804
-0.4450854843716217 1.0842455294385185 -0.6230057288730574 0.022554754624109122 1.116896130692381 -1.5616478591371858 0.4653111396653615 0.0021050625875467474 0.5648043011326559
-0.4166975513011103 1.1002987501347226 -0.6472521588000654 0.024197150066889616 1.0734765384296452 -1.5574717887057787 0.4971794247610878 0.0013804506048878873 0.5497726419404314
-0.38830961823059884 1.1163519708309266 -0.6714985887270734 0.02583954550967011 1.0300569461669091 -1.5532957182743716 0.5290477098568142 0.0006558386222290269 0.5347409827482068
-0.38830961823059884 1.1163519708309266 -0.6714985887270734 0.02583954550967011 1.0300569461669091 -1.5532957182743716 0.5290477098568142 0.0006558386222290269 0.5347409827482068
-0.35902554162878797 1.1270791510956046 -0.6925475238919271 0.027180192535610576 0.9839677914137166 -1.543011874163683 0.5584946158789112 -1.6369648241703174e-05 0.5179359045968254
-0.32974146502697704 1.1378063313602824 -0.7135964590567808 0.028520839561551038 0.9378786366605241 -1.532728030052994 0.5879415219010083 -0.0006885779187124333 0.5011308264454439
-0.3004573884251661 1.1485335116249602 -0.7346453942216346 0.0298614865874915 0.8917894819073316 -1.5224441859423052 0.6173884279231054 -0.0013607861891831634 0.48432574829406255
-0.27117331182335525 1.1592606918896382 -0.7556943293864883 0.031202133613431965 0.8457003271541391 -1.5121603418316165 0.6468353339452025 -0.0020329944596538933 0.4675206701426811
-0.27117331182335525 1.1592606918896382 -0.7556943293864883 0.031202133613431965 0.8457003271541391 -1.5121603418316165 0.6468353339452025 -0.0020329944596538933 0.4675206701426811
-0.24191915348481258 1.1641425953450908 -0.7733649277197532 0.032149975548735596 0.7970723254641083 -1.4974284846204249 0.6741076437476432 -0.0026453239371385284 0.4509124612287185
-0.21266499514626994 1.1690244988005434 -0.7910355260530182 0.03309781748403923 0.7484443237740774 -1.482696627409233 0.7013799535500838 -0.003257653414623164 0.4343042523147559
-0.1834108368077273 1.1739064022559962 -0.8087061243862831 0.03404565941934285 0.6998163220840466 -1.4679647701980412 0.7286522633525244 -0.003869982892107799 0.41769604340079325
-0.15415667846918463 1.1787883057114488 -0.826376722719548 0.03499350135464648 0.6511883203940159 -1.4532329129868495 0.7559245731549651 -0.004482312369592434 0.4010878344868306
-0.16686453293880274 1.1780867723860915 -0.8301183069956142 0.03464183647112084 0.645492973689353 -1.4586778902009367 0.7544395457075913 -0.005382957940050634 0.4250497908567843
-0.17957238740842085 1.1773852390607342 -0.8338598912716804 0.0342901715875952 0.6397976269846901 -1.464122867415024 0.7529545182602175 -0.006283603510508834 0.44901174722673803
-0.192280241878039 1.176683705735377 -0.8376014755477467 0.03393850670406956 0.6341022802800272 -1.469567844629111 0.7514694908128438 -0.007184249080967034 0.4729737035966918
-0.2049880963476571 1.1759821724100197 -0.8413430598238129 0.03358684182054392 0.6284069335753644 -1.4750128218431982 0.74998446336547 -0.008084894651425234 0.49693565996664546
-0.2049880963476571 1.1759821724100197 -0.8413430598238129 0.03358684182054392 0.6284069335753644 -1.4750128218431982 0.74998446336547 -0.008084894651425234 0.49693565996664546
-0.21721764393656848 1.1722119122648809 -0.8430598623560637 0.03303953315444057 0.6220574514943098 -1.4790570593004029 0.7478140908771382 -0.008926508249032902 0.5211494490079328
-0.22944719152547988 1.1684416521197418 -0.8447766648883144 0.03249222448833721 0.6157079694132552 -1.4831012967576076 0.7456437183888065 -0.009768121846640568 0.5453632380492202
